Cod_filial,FILIAL,CODPROD,DATA,DESCRICAO,EMBALAGEM,QTESTGER
1,ATACADO,288,20/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1191
1,ATACADO,288,21/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,726
1,ATACADO,288,22/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,726
1,ATACADO,288,23/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,459
1,ATACADO,288,24/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,19
1,ATACADO,288,25/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,4
1,ATACADO,288,26/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1
1,ATACADO,288,27/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1320
1,ATACADO,288,28/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1043
1,ATACADO,288,29/11/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1043
1,ATACADO,288,01/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,308
1,ATACADO,288,02/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,69
1,ATACADO,288,03/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1471
1,ATACADO,288,04/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1281
1,ATACADO,288,05/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,929
1,ATACADO,288,06/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,929
1,ATACADO,288,07/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,740
1,ATACADO,288,08/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,582
1,ATACADO,288,09/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,73
1,ATACADO,288,10/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,49
1,ATACADO,288,11/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,940
1,ATACADO,288,12/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,780
1,ATACADO,288,13/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,780
1,ATACADO,288,14/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,520
1,ATACADO,288,15/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,149
1,ATACADO,288,16/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,135
1,ATACADO,288,17/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,11
1,ATACADO,288,18/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1328
1,ATACADO,288,19/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1024
1,ATACADO,288,20/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1024
1,ATACADO,288,21/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,827
1,ATACADO,288,22/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,488
1,ATACADO,288,23/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,375
1,ATACADO,288,24/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,39
1,ATACADO,288,25/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,39
1,ATACADO,288,26/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1
1,ATACADO,288,27/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1
1,ATACADO,288,28/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,815
1,ATACADO,288,29/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,609
1,ATACADO,288,30/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,458
1,ATACADO,288,31/12/2020 00:00,NINHO IOGURTE MORANGO 24X170G,170G,17
1,ATACADO,288,01/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,17
1,ATACADO,288,02/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,12
1,ATACADO,288,03/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,12
1,ATACADO,288,04/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1920
1,ATACADO,288,05/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1674
1,ATACADO,288,06/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1529
1,ATACADO,288,07/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1327
1,ATACADO,288,08/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1218
1,ATACADO,288,09/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2408
1,ATACADO,288,10/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2408
1,ATACADO,288,11/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2218
1,ATACADO,288,12/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1407
1,ATACADO,288,13/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1289
1,ATACADO,288,14/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1236
1,ATACADO,288,15/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2607
1,ATACADO,288,16/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2362
1,ATACADO,288,17/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2362
1,ATACADO,288,18/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2243
1,ATACADO,288,19/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2115
1,ATACADO,288,20/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1970
1,ATACADO,288,21/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1880
1,ATACADO,288,22/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,3246
1,ATACADO,288,23/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,3106
1,ATACADO,288,24/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,3106
1,ATACADO,288,25/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2954
1,ATACADO,288,26/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2374
1,ATACADO,288,27/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2266
1,ATACADO,288,28/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1991
1,ATACADO,288,29/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2870
1,ATACADO,288,30/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2696
1,ATACADO,288,31/01/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2696
1,ATACADO,288,01/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2586
1,ATACADO,288,02/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2376
1,ATACADO,288,03/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2237
1,ATACADO,288,04/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2163
1,ATACADO,288,05/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,3526
1,ATACADO,288,06/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,3421
1,ATACADO,288,07/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,3421
1,ATACADO,288,08/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,3243
1,ATACADO,288,09/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2918
1,ATACADO,288,10/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2798
1,ATACADO,288,11/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2740
1,ATACADO,288,12/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2608
1,ATACADO,288,13/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2478
1,ATACADO,288,14/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2478
1,ATACADO,288,15/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2300
1,ATACADO,288,17/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2129
1,ATACADO,288,18/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2052
1,ATACADO,288,19/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1962
1,ATACADO,288,20/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1795
1,ATACADO,288,21/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1795
1,ATACADO,288,22/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1568
1,ATACADO,288,23/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1023
1,ATACADO,288,24/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,701
1,ATACADO,288,25/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,603
1,ATACADO,288,26/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,494
1,ATACADO,288,27/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2106
1,ATACADO,288,28/02/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2106
1,ATACADO,288,02/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1805
1,ATACADO,288,03/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1547
1,ATACADO,288,04/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1386
1,ATACADO,288,05/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1313
1,ATACADO,288,06/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1215
1,ATACADO,288,07/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1215
1,ATACADO,288,08/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2551
1,ATACADO,288,09/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,2129
1,ATACADO,288,10/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1850
1,ATACADO,288,11/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1629
1,ATACADO,288,12/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1506
1,ATACADO,288,13/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1288
1,ATACADO,288,14/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1288
1,ATACADO,288,15/03/2021 00:00,NINHO IOGURTE MORANGO 24X170G,170G,1123
1,ATACADO,295,16/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,17/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,18/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,19/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,20/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,21/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,22/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,23/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,24/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,25/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,26/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,27/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,28/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,29/11/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,01/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,02/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,03/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,04/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,05/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,06/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,07/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,08/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,09/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,10/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,11/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,12/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,13/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,14/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,15/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,16/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,17/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,18/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,19/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,20/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,21/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,22/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,23/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,24/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,25/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,26/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,27/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,28/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,29/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,30/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,31/12/2020 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,01/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,02/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,03/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,04/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,05/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,06/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,07/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,08/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,09/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,10/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,11/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,12/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,13/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,14/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,15/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,16/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,17/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,18/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,19/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,20/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,21/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,22/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,23/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,24/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,25/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,26/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,27/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,28/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,29/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,30/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,31/01/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,01/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,02/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,03/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,04/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,05/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,06/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,07/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,08/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,09/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,10/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,11/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,12/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,13/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,14/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,15/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,17/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,18/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,19/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,20/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,21/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,22/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,23/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,24/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,25/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,26/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,27/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,28/02/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,02/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,03/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,04/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,05/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,06/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,07/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,08/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,09/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,10/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,11/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,12/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,13/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,14/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,295,15/03/2021 00:00,PALLET 1.00X1.20 MTS,1 UN,0
1,ATACADO,296,16/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,17/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,18/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,19/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,20/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,21/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,22/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,23/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,24/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,25/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,26/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,27/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,28/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,29/11/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,01/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,02/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,03/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,04/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,05/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,06/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,07/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,08/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,09/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,10/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,11/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,12/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,13/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,14/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,15/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,16/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,17/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,18/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,19/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,20/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,21/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,22/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,23/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,24/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,25/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,26/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,27/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,28/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,29/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,30/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,31/12/2020 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,01/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,02/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,03/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,04/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,05/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,06/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,07/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,08/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,09/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,10/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,11/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
1,ATACADO,296,12/01/2021 00:00,IOGURTE NESTLE GREGO LIGHT MEL 48X170G,48X170G,0
